DrugName,DrugID_PubChemCID,DrugID_ChEMBL,DrugID_DrugBank,DrugSMILES,TargetGeneSymbol_Entrez
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFA4L2
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFA5
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFA6
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFA7
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFA8
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFA9
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFAB1
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFB1
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFB10
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFB2
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFB3
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFB4
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFB5
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFB6
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFB7
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFB8
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFB9
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFC1
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFC2
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFS1
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFS2
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFS3
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFS4
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFS5
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFS6
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFS7
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFS8
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFV1
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFV2
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NDUFV3
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NNT
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NQO2
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,NSDHL
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,OGDH
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,PDHA1
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,PDHA2
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,PDHB
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,PHGDH
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,PYCR1
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,PYCR2
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,QDPR
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,RDH5
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,SORD
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,TSTA3
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,TYR
coenzyme-i,5892,CHEMBL1234613,NA,NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O,UGDH
colchicine,2833,CHEMBL87,DB01394,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,GLRA1
colchicine,2833,CHEMBL87,DB01394,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,GLRA2
colchicine,2833,CHEMBL87,DB01394,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,TUBA1A
colchicine,2833,CHEMBL87,DB01394,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,TUBA1B
colchicine,2833,CHEMBL87,DB01394,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,TUBA1C
colchicine,2833,CHEMBL87,DB01394,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,TUBA3C
colchicine,2833,CHEMBL87,DB01394,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,TUBA3D
colchicine,2833,CHEMBL87,DB01394,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,TUBA3E
colchicine,2833,CHEMBL87,DB01394,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,TUBA4A
colchicine,2833,CHEMBL87,DB01394,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,TUBB
colchicine,2833,CHEMBL87,DB01394,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,TUBB1
colchicine,2833,CHEMBL87,DB01394,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,TUBB2A
colchicine,2833,CHEMBL87,DB01394,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,TUBB2B
colchicine,2833,CHEMBL87,DB01394,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,TUBB3
colchicine,2833,CHEMBL87,DB01394,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,TUBB4A
colchicine,2833,CHEMBL87,DB01394,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,TUBB4B
colchicine,2833,CHEMBL87,DB01394,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,TUBB6
colchicine,2833,CHEMBL87,DB01394,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,TUBB8
colforsin,5702265,CHEMBL52606,NA,CC(=O)O[C@H]1[C@@H](O)C2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]2(O)C(=O)C[C@@](C)(O[C@]12C)C=C,ADCY2
colforsin,5702265,CHEMBL52606,NA,CC(=O)O[C@H]1[C@@H](O)C2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]2(O)C(=O)C[C@@](C)(O[C@]12C)C=C,ADCY5
compound-w,16760376,CHEMBL1553155,NA,OC(=O)c1cc(Oc2ccc(cc2)[N+]([O-])=O)cc(Oc2ccc(cc2)[N+]([O-])=O)c1,BACE1
compound-401,10039361,CHEMBL179242,NA,O=c1cc(nc2c3ccccc3ccn12)N1CCOCC1,MTOR
compound-401,10039361,CHEMBL179242,NA,O=c1cc(nc2c3ccccc3ccn12)N1CCOCC1,PRKDC
conivaptan,151171,CHEMBL1755,DB00872,Cc1nc2CCN(C(=O)c3ccc(NC(=O)c4ccccc4-c4ccccc4)cc3)c3ccccc3-c2[nH]1,AVPR1A
conivaptan,151171,CHEMBL1755,DB00872,Cc1nc2CCN(C(=O)c3ccc(NC(=O)c4ccccc4-c4ccccc4)cc3)c3ccccc3-c2[nH]1,AVPR2
copanlisib,24989044,CHEMBL3218576,DB12483,COc1c(OCCCN2CCOCC2)ccc2C3=NCCN3C(NC(=O)c3cnc(N)nc3)=Nc12,PIK3CA
copanlisib,24989044,CHEMBL3218576,DB12483,COc1c(OCCCN2CCOCC2)ccc2C3=NCCN3C(NC(=O)c3cnc(N)nc3)=Nc12,PIK3CB
copanlisib,24989044,CHEMBL3218576,DB12483,COc1c(OCCCN2CCOCC2)ccc2C3=NCCN3C(NC(=O)c3cnc(N)nc3)=Nc12,PIK3CD
copanlisib,24989044,CHEMBL3218576,DB12483,COc1c(OCCCN2CCOCC2)ccc2C3=NCCN3C(NC(=O)c3cnc(N)nc3)=Nc12,PIK3CG
copper-histidine,6971048,NA,NA,N[C@H](Cc1c[nH]cn1)C(O)=O,HAL
copper-histidine,6971048,NA,NA,N[C@H](Cc1c[nH]cn1)C(O)=O,HARS
copper-histidine,6971048,NA,NA,N[C@H](Cc1c[nH]cn1)C(O)=O,HDC
copper-histidine,6971048,NA,NA,N[C@H](Cc1c[nH]cn1)C(O)=O,SLC15A3
copper-histidine,6971048,NA,NA,N[C@H](Cc1c[nH]cn1)C(O)=O,SLC15A4
copper-histidine,6971048,NA,NA,N[C@H](Cc1c[nH]cn1)C(O)=O,SLC38A3
copper-histidine,6971048,NA,NA,N[C@H](Cc1c[nH]cn1)C(O)=O,SLC38A5
corosolic-acid,6918774,CHEMBL391533,NA,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O,HSD11B1
corosolic-acid,6918774,CHEMBL391533,NA,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O,PTPN1
corticosterone,5753,CHEMBL110739,DB04652,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,HSD11B1
corticosterone,5753,CHEMBL110739,DB04652,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,NCOA1
corticosterone,5753,CHEMBL110739,DB04652,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,NR3C2
cortisone,6708812,CHEMBL111861,NA,C[C@]12CC(=O)C3C(CCC4=CC(=O)CC[C@]34C)C1CC[C@]2(O)C(=O)CO,NR3C1
cortisone-acetate,5745,CHEMBL1650,DB01380,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,NR3C1
cortodoxone,440707,CHEMBL253144,NA,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,AR
cot-inhibitor-1,11584834,CHEMBL496594,NA,Fc1ccc(Nc2c(cnc3c(Cl)cc(NCc4cn(CCN5CCCCCC5)nn4)cc23)C#N)cc1Cl,MAP3K8
cot-inhibitor-2,44143370,CHEMBL527026,NA,CCN1CCC(CC1)n1cc(CNc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)nn1,MAP3K8
coumarin,323,CHEMBL6466,DB04665,O=c1ccc2ccccc2o1,CA1
coumarin,323,CHEMBL6466,DB04665,O=c1ccc2ccccc2o1,CA12
coumarin,323,CHEMBL6466,DB04665,O=c1ccc2ccccc2o1,CA14
coumarin,323,CHEMBL6466,DB04665,O=c1ccc2ccccc2o1,CA2
coumarin,323,CHEMBL6466,DB04665,O=c1ccc2ccccc2o1,CA4
coumarin,323,CHEMBL6466,DB04665,O=c1ccc2ccccc2o1,CA6
coumarin,323,CHEMBL6466,DB04665,O=c1ccc2ccccc2o1,CA9
coumarin,323,CHEMBL6466,DB04665,O=c1ccc2ccccc2o1,CYP2A6
CP-339818,656767,CHEMBL281622,NA,CCCCCN=c1ccn(Cc2ccccc2)c2ccccc12,KCNA3
CP-376395,9862166,CHEMBL270948,NA,CCC(CC)Nc1cc(C)nc(Oc2c(C)cc(C)cc2C)c1C,CRHR1
CP-532623,10145345,CHEMBL2032413,NA,CC[C@@H]1C[C@H](N(Cc2cc(cc(c2)C(F)(F)F)C(F)(F)F)C(C)=O)c2cc(ccc2N1C(=O)OC(C)C)C(F)(F)F,CETP
CP-640186,449097,CHEMBL208943,NA,O=C([C@@H]1CCCN(C1)C1CCN(CC1)C(=O)c1c2ccccc2cc2ccccc12)N1CCOCC1,ACACA
CP-640186,449097,CHEMBL208943,NA,O=C([C@@H]1CCCN(C1)C1CCN(CC1)C(=O)c1c2ccccc2cc2ccccc12)N1CCOCC1,ACACB
CP-673451,10158940,NA,NA,COCCOc1ccc2n(cnc2c1)-c1ccc2cccc(N3CCC(N)CC3)c2n1,KIT
CP-673451,10158940,NA,NA,COCCOc1ccc2n(cnc2c1)-c1ccc2cccc(N3CCC(N)CC3)c2n1,PDGFRA
CP-673451,10158940,NA,NA,COCCOc1ccc2n(cnc2c1)-c1ccc2cccc(N3CCC(N)CC3)c2n1,PDGFRB
CP-724714,9874913,CHEMBL483321,DB12302,COCC(=O)NC\C=C\c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,ERBB2
CP-91149,9843900,CHEMBL319136,NA,CN(C)C(=O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2cc(Cl)ccc2[nH]1,PYGL
CP-93129,124007,CHEMBL304008,NA,O=c1ccc2[nH]cc(C3=CCNCC3)c2[nH]1,HTR1A
CP-94253,4029677,CHEMBL1570196,NA,CCCOc1ccc2[nH]cc(C3=CCNCC3)c2n1,HTR1B
CPA-inhibitor,44374998,CHEMBL161702,NA,ON(CC(Cc1ccccc1)C(O)=O)C(=O)Cc1ccccc1,CPA1
CPA-inhibitor,44374998,CHEMBL161702,NA,ON(CC(Cc1ccccc1)C(O)=O)C(=O)Cc1ccccc1,CPA2
CPCCOEt,6278000,CHEMBL327783,NA,CCOC(=O)C12CC1\C(=N/O)c1ccccc1O2,GRM1
CPI-0610,57389999,NA,NA,Cc1noc2[C@H](CC(N)=O)N=C(c3ccc(Cl)cc3)c3ccccc3-c12,BRD4
CPI-1189,151118,NA,DB12311,CC(=O)Nc1ccc(cc1)C(=O)NC(C)(C)C,TNF
CPI-169,71712226,CHEMBL3605457,NA,CCS(=O)(=O)N1CCC(CC1)[C@@H](C)n1c(C)c(C(=O)NCc2c(OC)cc(C)[nH]c2=O)c2ccccc12,EZH2
CPI-203,71291068,NA,NA,Cc1sc-2c(c1C)C(=N[C@@H](CC(N)=O)c1nnc(C)n-21)c1ccc(Cl)cc1,BRD4
CPI-360,73442743,CHEMBL3605456,NA,COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCOCC2)c2ccccc12,EZH2
CPI-613,24770514,CHEMBL3186849,DB12109,OC(=O)CCCCC(CCSCc1ccccc1)SCc1ccccc1,PDHA1
CPP,6603754,CHEMBL47277,NA,OC(=O)[C@H]1CN(CCCP(O)(O)=O)CCN1,GRIN1
CPP,6603754,CHEMBL47277,NA,OC(=O)[C@H]1CN(CCCP(O)(O)=O)CCN1,GRIN2A
CPP,6603754,CHEMBL47277,NA,OC(=O)[C@H]1CN(CCCP(O)(O)=O)CCN1,GRIN2B
CPP,6603754,CHEMBL47277,NA,OC(=O)[C@H]1CN(CCCP(O)(O)=O)CCN1,GRIN2C
CPP,6603754,CHEMBL47277,NA,OC(=O)[C@H]1CN(CCCP(O)(O)=O)CCN1,GRIN2D
creatine,586,CHEMBL283800,DB00148,CN(CC(O)=O)C(N)=N,CKB
creatine,586,CHEMBL283800,DB00148,CN(CC(O)=O)C(N)=N,CKM
creatine,586,CHEMBL283800,DB00148,CN(CC(O)=O)C(N)=N,CKMT1A
creatine,586,CHEMBL283800,DB00148,CN(CC(O)=O)C(N)=N,CKMT2
creatine,586,CHEMBL283800,DB00148,CN(CC(O)=O)C(N)=N,GAMT
creatine,586,CHEMBL283800,DB00148,CN(CC(O)=O)C(N)=N,SLC6A8
crenolanib,10366136,CHEMBL2105728,DB11832,CC1(COc2ccc3n(cnc3c2)-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,CSF1R
crenolanib,10366136,CHEMBL2105728,DB11832,CC1(COc2ccc3n(cnc3c2)-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,FLT3
crenolanib,10366136,CHEMBL2105728,DB11832,CC1(COc2ccc3n(cnc3c2)-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,KIT
crenolanib,10366136,CHEMBL2105728,DB11832,CC1(COc2ccc3n(cnc3c2)-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,PDGFRA
crenolanib,10366136,CHEMBL2105728,DB11832,CC1(COc2ccc3n(cnc3c2)-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,PDGFRB
cridanimod,38072,CHEMBL1569545,NA,OC(=O)Cn1c2ccccc2c(=O)c2ccccc12,PGR
crisaborole,44591583,CHEMBL484785,DB05219,OB1OCc2cc(Oc3ccc(cc3)C#N)ccc12,PDE4B
crizotinib,11626560,CHEMBL601719,DB08865,C[C@@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl,ALK
crizotinib,11626560,CHEMBL601719,DB08865,C[C@@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl,MET
crizotinib-(S),56671814,CHEMBL1825141,NA,C[C@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl,NUDT1
cromoglicic-acid,2882,CHEMBL428880,DB01003,OC(COc1cccc2oc(cc(=O)c12)C(O)=O)COc1cccc2oc(cc(=O)c12)C(O)=O,KCNMA1
cromoglicic-acid,2882,CHEMBL428880,DB01003,OC(COc1cccc2oc(cc(=O)c12)C(O)=O)COc1cccc2oc(cc(=O)c12)C(O)=O,S100P
cryptotanshinone,160254,CHEMBL187460,NA,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,STAT3
CR8-(R),10224714,CHEMBL518800,DB08463,CC[C@H](CO)Nc1nc(NCc2ccc(cc2)-c2ccccn2)c2ncn(C(C)C)c2n1,CCNA2
CS-110266,123692,CHEMBL279556,NA,C1CCN(CC1)C1(CCCCC1)c1cc2ccccc2s1,SLC6A3
