DrugName,DrugID_ChEMBL,DrugID_DrugBank,DrugSMILES,TargetID_Entrez,TargetGeneSymbol_Entrez
androstenedione,CHEMBL274826,DB01536,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,8644,AKR1C3
anileridine,CHEMBL1200543,DB00913,CCOC(=O)C1(CCN(CCC2=CC=C(N)C=C2)CC1)C1=CC=CC=C1,4988,OPRM1
aniracetam,CHEMBL36994,DB04599,COC1=CC=C(C=C1)C(=O)N1CCCC1=O,3356,HTR2A
aniracetam,CHEMBL36994,DB04599,COC1=CC=C(C=C1)C(=O)N1CCCC1=O,1813,DRD2
aniracetam,CHEMBL36994,DB04599,COC1=CC=C(C=C1)C(=O)N1CCCC1=O,2891,GRIA2
aniracetam,CHEMBL36994,DB04599,COC1=CC=C(C=C1)C(=O)N1CCCC1=O,2892,GRIA3
anisomycin,CHEMBL423192,DB07374,[H][C@]1(O)CN[C@]([H])(CC2=CC=C(OC)C=C2)[C@]1([H])OC(C)=O,140801,RPL10L
anisomycin,CHEMBL423192,DB07374,[H][C@]1(O)CN[C@]([H])(CC2=CC=C(OC)C=C2)[C@]1([H])OC(C)=O,23521,RPL13A
anisomycin,CHEMBL423192,DB07374,[H][C@]1(O)CN[C@]([H])(CC2=CC=C(OC)C=C2)[C@]1([H])OC(C)=O,9349,RPL23
anisomycin,CHEMBL423192,DB07374,[H][C@]1(O)CN[C@]([H])(CC2=CC=C(OC)C=C2)[C@]1([H])OC(C)=O,6138,RPL15
anisomycin,CHEMBL423192,DB07374,[H][C@]1(O)CN[C@]([H])(CC2=CC=C(OC)C=C2)[C@]1([H])OC(C)=O,6143,RPL19
anisomycin,CHEMBL423192,DB07374,[H][C@]1(O)CN[C@]([H])(CC2=CC=C(OC)C=C2)[C@]1([H])OC(C)=O,6147,RPL23A
anisomycin,CHEMBL423192,DB07374,[H][C@]1(O)CN[C@]([H])(CC2=CC=C(OC)C=C2)[C@]1([H])OC(C)=O,51187,RSL24D1
anisomycin,CHEMBL423192,DB07374,[H][C@]1(O)CN[C@]([H])(CC2=CC=C(OC)C=C2)[C@]1([H])OC(C)=O,51121,RPL26L1
anisomycin,CHEMBL423192,DB07374,[H][C@]1(O)CN[C@]([H])(CC2=CC=C(OC)C=C2)[C@]1([H])OC(C)=O,6132,RPL8
anisomycin,CHEMBL423192,DB07374,[H][C@]1(O)CN[C@]([H])(CC2=CC=C(OC)C=C2)[C@]1([H])OC(C)=O,6167,RPL37
anisomycin,CHEMBL423192,DB07374,[H][C@]1(O)CN[C@]([H])(CC2=CC=C(OC)C=C2)[C@]1([H])OC(C)=O,6122,RPL3
anisomycin,CHEMBL423192,DB07374,[H][C@]1(O)CN[C@]([H])(CC2=CC=C(OC)C=C2)[C@]1([H])OC(C)=O,6135,RPL11
anisomycin,CHEMBL423192,DB07374,[H][C@]1(O)CN[C@]([H])(CC2=CC=C(OC)C=C2)[C@]1([H])OC(C)=O,4809,SNU13
anisotropine methylbromide,CHEMBL1578,NA,[Br-].CCCC(CCC)C(=O)O[C@H]1CC2CCC(C1)[N+]2(C)C,1131,CHRM3
anisotropine methylbromide,CHEMBL1578,NA,[Br-].CCCC(CCC)C(=O)O[C@H]1CC2CCC(C1)[N+]2(C)C,1128,CHRM1
anisotropine methylbromide,CHEMBL1578,NA,[Br-].CCCC(CCC)C(=O)O[C@H]1CC2CCC(C1)[N+]2(C)C,1129,CHRM2
anistreplase,CHEMBL2108250,NA,Not Found,5340,PLG
anistreplase,CHEMBL2108250,NA,Not Found,5054,SERPINE1
anistreplase,CHEMBL2108250,NA,Not Found,2243,FGA
anistreplase,CHEMBL2108250,NA,Not Found,5329,PLAUR
antazoline,CHEMBL1305,DB08799,C(N(CC1=CC=CC=C1)C1=CC=CC=C1)C1=NCCN1,3269,HRH1
anthranilic acid,CHEMBL14173,DB04166,NC1=CC=CC=C1C(O)=O,1610,DAO
anthranilic acid,CHEMBL14173,DB04166,NC1=CC=CC=C1C(O)=O,259307,IL4I1
anti-inhibitor coagulant complex,NA,DB13151,Not Found,2162,F13A1
anti-inhibitor coagulant complex,NA,DB13151,Not Found,2157,F8
anti-inhibitor coagulant complex,NA,DB13151,Not Found,2153,F5
anti-inhibitor coagulant complex,NA,DB13151,Not Found,2147,F2
anti-inhibitor coagulant complex,NA,DB13151,Not Found,2159,F10
anti-inhibitor coagulant complex,NA,DB13151,Not Found,2155,F7
anti-inhibitor coagulant complex,NA,DB13151,Not Found,2243,FGA
anti-inhibitor coagulant complex,NA,DB13151,Not Found,2244,FGB
antihemophilic factor- human recombinant,CHEMBL2108175,DB00025,Not Found,2159,F10
antihemophilic factor- human recombinant,CHEMBL2108175,DB00025,Not Found,2158,F9
antihemophilic factor- human recombinant,CHEMBL2108175,DB00025,Not Found,821,CANX
antihemophilic factor- human recombinant,CHEMBL2108175,DB00025,Not Found,7450,VWF
antihemophilic factor- human recombinant,CHEMBL2108175,DB00025,Not Found,3309,HSPA5
antihemophilic factor- human recombinant,CHEMBL2108175,DB00025,Not Found,811,CALR
antihemophilic factor- human recombinant,CHEMBL2108175,DB00025,Not Found,4035,LRP1
antihemophilic factor- human recombinant,CHEMBL2108175,DB00025,Not Found,5264,PHYH
antihemophilic factor- human recombinant,CHEMBL2108175,DB00025,Not Found,433,ASGR2
antihemophilic factor- human recombinant,CHEMBL2108175,DB00025,Not Found,3998,LMAN1
antihemophilic factor- human recombinant,CHEMBL2108175,DB00025,Not Found,90411,MCFD2
antipyrine,CHEMBL277474,DB01435,CN1N(C(=O)C=C1C)C1=CC=CC=C1,5742,PTGS1
antipyrine,CHEMBL277474,DB01435,CN1N(C(=O)C=C1C)C1=CC=CC=C1,5743,PTGS2
antithrombin alfa,NA,NA,Not Found,2147,F2
antithrombin alfa,NA,NA,Not Found,2159,F10
antithrombin iii human,NA,NA,Not Found,462,SERPINC1
antithymocyte immunoglobulin (rabbit),NA,DB00098,Not Found,3683,ITGAL
antithymocyte immunoglobulin (rabbit),NA,DB00098,Not Found,909,CD1A
antithymocyte immunoglobulin (rabbit),NA,DB00098,Not Found,942,CD86
antithymocyte immunoglobulin (rabbit),NA,DB00098,Not Found,3690,ITGB3
antithymocyte immunoglobulin (rabbit),NA,DB00098,Not Found,2213,FCGR2B
antithymocyte immunoglobulin (rabbit),NA,DB00098,Not Found,920,CD4
antithymocyte immunoglobulin (rabbit),NA,DB00098,Not Found,3140,MR1
antithymocyte immunoglobulin (rabbit),NA,DB00098,Not Found,3688,ITGB1
antithymocyte immunoglobulin (rabbit),NA,DB00098,Not Found,3685,ITGAV
antrafenine,CHEMBL345524,DB01419,FC(F)(F)C1=CC(=CC=C1)N1CCN(CCOC(=O)C2=CC=CC=C2NC2=C3C=CC(=CC3=NC=C2)C(F)(F)F)CC1,5742,PTGS1
antrafenine,CHEMBL345524,DB01419,FC(F)(F)C1=CC(=CC=C1)N1CCN(CCOC(=O)C2=CC=CC=C2NC2=C3C=CC(=CC3=NC=C2)C(F)(F)F)CC1,5743,PTGS2
anx-510,NA,NA,Not Found,7298,TYMS
ap1081,NA,NA,Not Found,2099,ESR1
ap1903,NA,NA,Not Found,2475,MTOR
apadenoson,CHEMBL1950649,DB05009,CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=C(N=C2N)C#CC[C@H]1CC[C@@H](CC1)C(=O)OC,135,ADORA2A
apatorsen,NA,NA,COCCOC1C(O)C(COP(O)(=S)OC2C(COP(O)(=S)OC3C(COP(O)(=S)OC4C(COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5C(COP(O)(=S)OC6C(COP(O)(=S)OC7C(COP(O)(=S)OC8C(CO)OC(C8OCCOC)N8C=NC9=C8NC(=N)N=C9O)OC(C7OCCOC)N7C=NC8=C7NC(=N)N=C8O)OC(C6OCCOC)N6C=NC7=C6NC(=N)N=C7O)OC(C5OCCOC)N5C=NC6=C(N)N=CN=C56)N5C=C(C)C(=N)N=C5O)N5C=NC6=C5NC(=N)N=C6O)N5C=C(C)C(=N)N=C5O)N5C=NC6=C5NC(=N)N=C6O)N5C=NC6=C5NC(=N)N=C6O)N5C=C(C)C(=N)N=C5O)N5C=NC6=C5NC(=N)N=C6O)N5C=C(C)C(=N)N=C5O)N5C=C(C)C(O)=NC5=O)N5C=C(C)C(=N)N=C5O)N5C=NC6=C5NC(=N)N=C6O)N5C=NC6=C5NC(=N)N=C6O)OC(C4OCCOC)N4C=C(C)C(O)=NC4=O)OC(C3OCCOC)N3C=C(C)C(=N)N=C3O)OC(C2OCCOC)N2C=NC3=C(N)N=CN=C23)OC1N1C=C(C)C(O)=NC1=O,3315,HSPB1
apd668,NA,NA,Not Found,139760,GPR119
apd791,NA,NA,Not Found,3356,HTR2A
apixaban,CHEMBL231779,DB06605,COC1=CC=C(C=C1)N1N=C(C(N)=O)C2=C1C(=O)N(CC2)C1=CC=C(C=C1)N1CCCCC1=O,2159,F10
aplyronine a,NA,DB04629,COC[C@H](N(C)C)C(=O)O[C@@H]1C\C=C\C=C\C(=O)O[C@@H](C\C=C\[C@H](OC)C[C@H](C)C\C=C(C)\[C@@H](OC)CC[C@@H](C)[C@@H](O)[C@@H]1C)[C@@H](C)[C@@H](O)[C@@H](C)CC[C@@H](OC(=O)[C@H](C)N(C)C)[C@H](C)[C@H](OC(C)=O)[C@H](C)\C=C\N(C)C=O,58,ACTA1
apomorphine,CHEMBL53,DB00714,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,1812,DRD1
apomorphine,CHEMBL53,DB00714,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,1816,DRD5
apomorphine,CHEMBL53,DB00714,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,150,ADRA2A
apomorphine,CHEMBL53,DB00714,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,3350,HTR1A
apomorphine,CHEMBL53,DB00714,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,152,ADRA2C
apomorphine,CHEMBL53,DB00714,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,1815,DRD4
apomorphine,CHEMBL53,DB00714,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,3357,HTR2B
apomorphine,CHEMBL53,DB00714,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,3356,HTR2A
apomorphine,CHEMBL53,DB00714,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,3358,HTR2C
apomorphine,CHEMBL53,DB00714,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,151,ADRA2B
apomorphine,CHEMBL53,DB00714,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,1814,DRD3
apomorphine,CHEMBL53,DB00714,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,3352,HTR1D
apomorphine,CHEMBL53,DB00714,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,50632,CALY
apomorphine,CHEMBL53,DB00714,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,1813,DRD2
apomorphine,CHEMBL53,DB00714,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,3351,HTR1B
apraclonidine,CHEMBL647,DB00964,NC1=CC(Cl)=C(NC2=NCCN2)C(Cl)=C1,150,ADRA2A
apraclonidine,CHEMBL647,DB00964,NC1=CC(Cl)=C(NC2=NCCN2)C(Cl)=C1,148,ADRA1A
apraclonidine,CHEMBL647,DB00964,NC1=CC(Cl)=C(NC2=NCCN2)C(Cl)=C1,151,ADRA2B
apremilast,CHEMBL514800,DB05676,[H][C@](CS(C)(=O)=O)(N1C(=O)C2=C(C1=O)C(=CC=C2)N=C(C)O)C1=CC(OCC)=C(OC)C=C1,4846,NOS3
apremilast,CHEMBL514800,DB05676,[H][C@](CS(C)(=O)=O)(N1C(=O)C2=C(C1=O)C(=CC=C2)N=C(C)O)C1=CC(OCC)=C(OC)C=C1,5142,PDE4B
apremilast,CHEMBL514800,DB05676,[H][C@](CS(C)(=O)=O)(N1C(=O)C2=C(C1=O)C(=CC=C2)N=C(C)O)C1=CC(OCC)=C(OC)C=C1,7124,TNF
apremilast,CHEMBL514800,DB05676,[H][C@](CS(C)(=O)=O)(N1C(=O)C2=C(C1=O)C(=CC=C2)N=C(C)O)C1=CC(OCC)=C(OC)C=C1,3458,IFNG
apremilast,CHEMBL514800,DB05676,[H][C@](CS(C)(=O)=O)(N1C(=O)C2=C(C1=O)C(=CC=C2)N=C(C)O)C1=CC(OCC)=C(OC)C=C1,3558,IL2
apremilast,CHEMBL514800,DB05676,[H][C@](CS(C)(=O)=O)(N1C(=O)C2=C(C1=O)C(=CC=C2)N=C(C)O)C1=CC(OCC)=C(OC)C=C1,5141,PDE4A
apremilast,CHEMBL514800,DB05676,[H][C@](CS(C)(=O)=O)(N1C(=O)C2=C(C1=O)C(=CC=C2)N=C(C)O)C1=CC(OCC)=C(OC)C=C1,5144,PDE4D
aprepitant,CHEMBL1471,DB00673,C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,6869,TACR1
aprindine,CHEMBL1213033,DB01429,CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C1=CC=CC=C1,6331,SCN5A
aprobarbital,CHEMBL7863,DB01352,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,2555,GABRA2
aprobarbital,CHEMBL7863,DB01352,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,2558,GABRA5
aprobarbital,CHEMBL7863,DB01352,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,2557,GABRA4
aprobarbital,CHEMBL7863,DB01352,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,2556,GABRA3
aprobarbital,CHEMBL7863,DB01352,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,2559,GABRA6
aprobarbital,CHEMBL7863,DB01352,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,2554,GABRA1
aprobarbital,CHEMBL7863,DB01352,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,2898,GRIK2
aprobarbital,CHEMBL7863,DB01352,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,2891,GRIA2
aprobarbital,CHEMBL7863,DB01352,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1137,CHRNA4
aprobarbital,CHEMBL7863,DB01352,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1139,CHRNA7
aprobarbital,CHEMBL7863,DB01352,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,89832,CHRFAM7A
aprotinin,CHEMBL1201619,DB06692,Not Found,5340,PLG
aprotinin,CHEMBL1201619,DB06692,Not Found,3816,KLK1
aprotinin,CHEMBL1201619,DB06692,Not Found,5644,PRSS1
aprotinin,CHEMBL1201619,DB06692,Not Found,1504,CTRB1
arachidonic acid,CHEMBL15594,DB04557,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,5742,PTGS1
arbaclofen,CHEMBL301742,DB08891,[H][C@@](CN)(CC(O)=O)C1=CC=C(Cl)C=C1,2550,GABBR1
arbaclofen,CHEMBL301742,DB08891,[H][C@@](CN)(CC(O)=O)C1=CC=C(Cl)C=C1,9568,GABBR2
arbaclofen placarbil,CHEMBL2107312,DB08892,CC(C)[C@H](OC(=O)NC[C@H](CC(O)=O)C1=CC=C(Cl)C=C1)OC(=O)C(C)C,2550,GABBR1
arbaclofen placarbil,CHEMBL2107312,DB08892,CC(C)[C@H](OC(=O)NC[C@H](CC(O)=O)C1=CC=C(Cl)C=C1)OC(=O)C(C)C,9568,GABBR2
arbutamine,CHEMBL1200385,DB01102,O[C@@H](CNCCCCC1=CC=C(O)C=C1)C1=CC(O)=C(O)C=C1,153,ADRB1
arbutamine,CHEMBL1200385,DB01102,O[C@@H](CNCCCCC1=CC=C(O)C=C1)C1=CC(O)=C(O)C=C1,154,ADRB2
arbutamine,CHEMBL1200385,DB01102,O[C@@H](CNCCCCC1=CC=C(O)C=C1)C1=CC(O)=C(O)C=C1,155,ADRB3
ardeparin,CHEMBL1201448,NA,Not Found,462,SERPINC1
ardeparin,CHEMBL1201448,NA,Not Found,3053,SERPIND1
arecoline,CHEMBL7303,DB04365,COC(=O)C1=CCCN(C)C1,1128,CHRM1
arformoterol,CHEMBL1363,DB01274,COC1=CC=C(C[C@@H](C)NC[C@H](O)C2=CC(NC=O)=C(O)C=C2)C=C1,154,ADRB2
argadin,CHEMBL445236,DB04350,CC(=O)N\C(N)=N\CCC[C@@H]1NC(=O)[C@H](CCCC(O)=O)NC(=O)[C@H](CC2=CN=CN2)N2[C@H](O)C[C@H](NC(=O)[C@H]3CCCN3C1=O)C2=O,1118,CHIT1
argatroban,CHEMBL1166,NA,C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C1=CC=CC2=C1NC[C@H](C)C2,2147,F2
argifin,CHEMBL197199,DB03632,[H][C@]1(C)N=C(O)C[C@]([H])(N=C(O)C[C@]([H])(N=C(O)[C@]([H])(CC2=CC=CC=C2)N(C)C(=O)[C@]([H])(CCCNC(=N)NC(O)=NC)N=C1O)C(O)=O)C(O)=O,1118,CHIT1
arginineamide,NA,DB02299,N[C@@H](CCCNC(N)=[NH2+])C(N)=O,3739,KCNA4
argininosuccinate,NA,DB02267,N[C@@H](CCCNC(=N)N[C@H](CC(O)=O)C(O)=O)C(O)=O,435,ASL
arhalofenate,CHEMBL2103824,DB11811,CC(=O)NCCOC(=O)[C@H](OC1=CC=CC(=C1)C(F)(F)F)C1=CC=C(Cl)C=C1,5468,PPARG
arimoclomol,NA,DB05025,O[C@@H](CON=C(Cl)C1=C[N+]([O-])=CC=C1)CN1CCCCC1,6647,SOD1
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,1812,DRD1
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,1131,CHRM3
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,1128,CHRM1
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,1816,DRD5
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,1133,CHRM5
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,150,ADRA2A
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,3350,HTR1A
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,3359,HTR3A
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,152,ADRA2C
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,1815,DRD4
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,1132,CHRM4
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,3269,HRH1
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,3356,HTR2A
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,3354,HTR1E
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,148,ADRA1A
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,3358,HTR2C
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,1129,CHRM2
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,151,ADRA2B
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,147,ADRA1B
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,1814,DRD3
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,3363,HTR7
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,3352,HTR1D
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,1813,DRD2
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,3351,HTR1B
aripiprazole,CHEMBL1112,DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,3362,HTR6
armodafinil,CHEMBL1201192,DB06413,NC(=O)C[S@@](=O)C(C1=CC=CC=C1)C1=CC=CC=C1,6531,SLC6A3
arsanilic acid,CHEMBL351769,DB03006,NC1=CC=C(C=C1)[As](O)(O)=O,4069,LYZ
arsenic trioxide,CHEMBL1200978,DB01169,O=[As]O[As]=O,207,AKT1
arsenic trioxide,CHEMBL1200978,DB01169,O=[As]O[As]=O,5594,MAPK1
arsenic trioxide,CHEMBL1200978,DB01169,O=[As]O[As]=O,595,CCND1
arsenic trioxide,CHEMBL1200978,DB01169,O=[As]O[As]=O,3725,JUN
arsenic trioxide,CHEMBL1200978,DB01169,O=[As]O[As]=O,5595,MAPK3
arsenic trioxide,CHEMBL1200978,DB01169,O=[As]O[As]=O,3551,IKBKB
arsenic trioxide,CHEMBL1200978,DB01169,O=[As]O[As]=O,7296,TXNRD1
arundic acid,CHEMBL2107727,DB05343,CCCCCC[C@@H](CCC)C(O)=O,6285,S100B
as-8112,NA,NA,[H]N(C)C1=C(Br)C=C(C(=O)N([H])[C@@H]2CN(C)CCN(CC)C2)C(OC)=C1,1814,DRD3
as-8112,NA,NA,[H]N(C)C1=C(Br)C=C(C(=O)N([H])[C@@H]2CN(C)CCN(CC)C2)C(OC)=C1,1813,DRD2
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,1812,DRD1
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,3274,HRH2
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,153,ADRB1
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,150,ADRA2A
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,3350,HTR1A
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,152,ADRA2C
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,1815,DRD4
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,3357,HTR2B
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,3269,HRH1
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,3356,HTR2A
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,148,ADRA1A
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,3358,HTR2C
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,151,ADRA2B
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,1814,DRD3
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,3363,HTR7
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,154,ADRB2
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,1813,DRD2
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,3351,HTR1B
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,3362,HTR6
asenapine,CHEMBL504548,DB06216,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,3361,HTR5A
